MOVIE_ID,NAME,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,GENRES,IMDB_ID,LANGUAGES,REGIONS,STORYLINE,YEAR
1292515,用心棒,三船敏郎/仲代达矢/山田五十铃/志村乔/东野英治郎/加东大介,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2163659004.jpg,黑泽明,8.9,剧情/动作/惊悚/犯罪,tt0055630,日语,日本,外表落魄邋遢的浪人武士三十郎（三船敏郎 饰）来到一个小镇，清兵卫（河津清三郎 饰）和新田丑寅（山茶花究 饰）两家恶霸在那里为争夺地盘，招兵买马经常争斗，弄得民不聊生。三十郎决定从中设计，引诱双方雇佣自己，再加入不同方造成两边拼斗，由此坐收渔利，消灭对方。 但随着丑寅弟弟卯之助（仲代达矢 饰）的加入，情况又发生了不同，他手里握有短枪，占得优势，清兵卫的势力被打败，三十郎甚至也受伤不轻。但是决战在所难免，椿三十郎独对丑寅、亥之吉等众人，身处劣势的他如何能剿灭对方呢？,1961
1300738,夺命剑,三船敏郎/仲代达矢/司叶子/加藤刚/大塚道子,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204699929.jpg,小林正树,8.9,剧情,tt0061847,日语,日本,德川幕府时代，会津藩马回队武士笹原伊三郎（三船敏郎 饰）剑术高超，为人则恪守职责，忍辱负重。某日，藩主松平政容（松村达雄 饰）将爱妾阿市（司叶子 饰）以大不敬的罪名赶出藩邸，并命其下嫁伊三郎的长子与五郎（加藤刚 饰）。迫于对藩主的忠诚，笹原家最终接受了这门婚事。婚后与五郎和阿市相亲相爱，婚姻美满。,1967
1416702,寅次郎的故事15：鸳鸯伞,渥美清/倍赏千惠子/浅丘琉璃子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2333007611.jpg,山田洋次,8.9,喜剧,tt0073498,日语,日本,被譽為《男人之苦》系列中的顛峰之作。淺丘瑠璃子飾演的酒吧歌女莉莉繼第11集《寅次郎毋忘我》後第二度登場。寅次郎與離婚後的莉莉重遇，兩人今次感情突飛猛進，還經常手拖手逛街。正當各人以為寅和莉莉天生一對，慫恿他們共諧連理之際，寅卻狠狠地拒絕了這頭婚事，因為他相信：「莉莉是一隻季候鳥──受傷了回家休息，醫好了便展翅翱翔，留不低停不下──像我一樣。」無腳雀仔的鼻祖原來是寅次郎！,1975
1297268,秋日奏鸣曲,英格丽·褒曼/丽芙·乌曼/莱娜·尼曼/哈尔瓦德·比约克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2034707962.jpg,英格玛·伯格曼,8.9,剧情,tt0077711,瑞典语 / 英语,瑞典 / 法国 / 西德 / 英国,夏洛特（英格丽·褒曼）是某乐团杰出的钢琴演奏员，她的女儿伊娃（丽芙·乌尔曼）是一名在农村社区工作的牧师的妻子，两人之间有一道深深的感情鸿沟，七年来不曾有过任何交流。在得知夏洛特的第二任丈夫去世后，伊娃写信邀请夏洛特来同住，两人都试着友好相处，却不免又将往事重提。伊娃怨恨夏洛特没在她童年时给予她足够的爱护，只把重心放在自己的事业上，疏远了自己和另一个有高度残疾、只能发不清晰的音来与人交流的女儿海琳（莱娜·尼曼）。而夏洛特因为海琳与伊娃住在一起，加上丈夫的去世给自己造成很大打击，也是心情闷闷紧锁眉头。,1978
1427266,超时空要塞：可曾记得爱,长谷有洋/饭岛真理/土井美加,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2287771379.jpg,石黑升/河森正治,8.9,爱情/科幻/动画,tt0087660,日语,日本,"在1999年，一艘外星宇宙战舰坠落到了地球，人们用了了十年的时间修复并取名为""MACROSS""。2009年，MACROSS要塞正在举办一场偶像歌星林明美（饭岛真理 配音）的演唱会，突然空袭警报响起，要塞开始了变形。战斗中，一条辉（长谷有洋 配音）驾驶着变形战斗救下一名少女，战机却由于速度过快撞进外层舱室。安定后，辉发现救得是林明美。俩人相识后，为使明美高兴，辉偷开教练机带着明美去兜风。敌人趁机出现，好在朋友这时挺身相救，经过一场混战，辉和早濑未沙（土井美加 配音）醒过来，发现在一个荒芜的星球上。他们了解到，五十万年前，一个叫""普罗多""的古代文明发展到顶盛时，已经可以借遗传密码无性繁殖后代，于是国家分裂为由男性组成的""杰特拉帝""和由女性组成的""赫而特兰帝""开始了长达数万年的战争。在战争中文明急剧衰退了，曾经伟大的文化被遗忘殆尽，退化成了只会战斗的种族，为了维护和平，他们将会采取怎样的行动……",1984
1299515,影子大地,乔斯·雅克兰德/克莱尔·布鲁姆/菲利普·斯通/约翰·瑞汉姆,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2427877973.jpg,诺曼·斯通,8.9,剧情/爱情/传记,tt0090005,英语,英国,本片系改编自二十世纪最具影响力的护教学家路易斯的迟婚故事。 依言情的角度看，这是一部拍摄得堪称精致动人的小品电影。安东尼霍普金斯的眼神演活了一个年逾半百的智慧大师人味十足的情感起伏：从对域外永恒世界的笃定神往到邂逅爱情的惶惶惊喜，从经历死别的愤怒、怆痛，到归回日常循环的悠悠释然——欲望的踊动和生死的参悟，正是这部电影凝链剧力的重心，它原可跨越文化和信仰的差异，触动人人的心弦。,1985
4728526,抬花轿,王清芬/丁岚/修正宇/李广海/王清海/高玉秋,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2539742656.jpg,陈献玉,8.9,爱情/戏曲,,河南话,中国大陆,故事发生在明朝永乐年间。锣鼓喧天，鼓乐齐鸣。武状元及第的牌匾被官差郑重其事摆在最显眼的位置，武状元（修正宇 饰）仪表堂堂，威风凛凛骑在高头大马上，浩浩荡荡回到了家乡。当朝四品官员周定喜笑颜开，因为不久前诸位年兄保媒，给周定的女儿周凤莲和武状元说亲。两家你情我愿，一拍即合。转眼变到了迎亲的日子，恰在此时，凤莲的弟弟周进宝高中新科文状元。在送亲时候，周进宝惊讶地发现武状元府的一名丫鬟竟然和跳河身亡的妻子王定云一模一样。这次经历让进宝落下心病。,1986
3264731,棒球英豪 没有背号的王牌投手,三ツ矢雄二/日高のり子/難波圭一,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534284371.jpg,杉井仪三郎,8.9,剧情/爱情/动画,tt6840490,日语,日本,在美好的季节里，上杉达也（三ツ矢雄二 配音）、和也（难波圭一 配音）和浅仓南（日高のり子 配音）这三个青梅竹马的好友顺利升入明青学园高中部。与另外两人相比，达也似乎心不在焉，他闲逛校园各个角落，迟迟未曾决定加入哪一个社团，而他对棒球部仿佛完全不做考虑。当他好不容易下定决心，却发现小南作为加入棒球部担当经理。充满万千情愫的达也，稀里糊涂被相貌凶恶的原田正平（银河万丈 配音）拉入全然没有任何概念的拳击部。落英缤纷的季节，少男少女百味心绪随风飘散……,1986
3103037,棒球英豪 在你离开之后,三矢雄二/日高法子/难波圭一,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2518583068.jpg,杉井仪三郎,8.9,剧情/动画,tt6867880,日语,日本,明青学园高中部迎来新的学年，上杉达也（三ツ矢雄二 配音）和浅仓南（日高のり子 配音）顺利升入高三。在这新的征程伊始，棒球部的各位却迎来不大不小的风波。西尾教练突然病倒，之前的女经理推部。小南自然不会放任不管，她强烈要求校长让她重新担任棒球部的经理。与此同时，西尾教练也拜托早年毕业于明青学园柏叶英二郎担任代理教练。英二郎严肃冷峻，言语尖刻，被队员们称作魔鬼教练。伴随每一天艰苦严苛的训练，大赛的日子终于临近。通往甲子园的路上，达也和新田明男（井上和彦 饰）宿命的决战即将到来……,1987
1918112,梦幻列车,赛尔乔·卡斯特利托/尼诺·曼弗雷迪/玛丽·特兰蒂尼昂/马可·梅塞里/托马斯·朗曼/多米尼克·皮侬/罗兰·阿姆施图茨/米歇尔·奥蒙/让娜·莫罗/安琪拉·古德温,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2555194858.jpg,阿瑟·乔菲,8.9,喜剧,tt0099009,法语 / 意大利语,加拿大 / 法国,"A young Italian, living in Paris with his French wife, is about to become a father. Before the baby is born, Alberto must repay his father for every expense from his own birth until he left home. It's a family tradition, virtually a family curse. With little money in hand, he jumps on a train to Italy, the ""Alberto Express,"" to return to his father. During the journey, he tries scheme after scheme to secure a windfall. En route, he also has a magical encounter with generations of his paternal ancestors, each of them adding again and again the sums owed them by their sons.",1990
1769053,克拉姆一家,迪克·凯斯/格伦·利斯·迈斯特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2511779823.jpg,斯文·梅斯林,8.9,喜剧/家庭,tt0102240,丹麦语,丹麦,"丹麦男孩克拉姆(Laus Hoybye饰演)是个性格开朗，阳光机灵的小男孩，虽然他不懂女孩子心里在想什么;老师为什么总为难他;班里的死对头总是让他难堪，可他依然热爱生活，就像他爸爸一样。他的爸爸(Laus Hoybye饰演)是他所在学校高年级组的老师，对待学生脾气暴躁，大吼大叫，但是他很爱自己的家庭。爸爸认为小克拉姆在自己的学习上学就应该给其他孩子树立榜样，奈何小克拉姆总总惹出""事端""，甚至是校长办公室的常客，不过这又何妨，老克拉姆对自己的孩子们可不会发脾气。妈妈(Karen-Lise Mynster)正在准备幼儿园培训资格考试，可一大堆家务和每天家里乱哄哄的场面让她很是头疼，虽然她很爱丈夫和孩子们，但是如果你打搅她准备考试的话，她可是要发脾气的。此外，克拉姆还有一个总把""我今天就要搬出这个家""挂在嘴上的姐姐，一个还在上幼儿园的弟弟，一个会搭树屋会做陷阱和机关的好朋友--神秘男孩汤姆(Christian Potalivo饰演)，以及他喜欢的女同学加邻居约莎(Barbara Topsoe-Rothenborg饰演)。",1991
3711737,红圈会,杰锐莱·布莱特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526111553.jpg,莎拉·赫林斯,8.9,悬疑/犯罪,tt0646186,英语,英国,房东太太遭遇诡异房客：没有名字，没有信件，没有访客，足不出户，不允许任何人以任何借口打扰他，一日三餐及所有生活用品必须通过门前的一把椅子来传递，并且吃得极度地少……,1994
3711729,金边夹鼻眼镜,杰锐莱·布莱特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2526111015.jpg,彼德·哈蒙德,8.9,悬疑/犯罪,tt0646184,英语,英国,与世隔绝的乡村宅邸里，品行端正，性情温和的秘书被人刺杀在老教授的书房，被害人临终前喃喃地说“教授，是她”！老教授对这个“她”的所指却一无所知。而现场遗留的一副形状奇特的金边夹鼻眼镜，则引起了福尔摩斯的极大兴趣…,1994
1303637,红柿子,陶述/石隽/张世/鲁直/刘若英/赵正平,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538697684.jpg,王童,8.9,剧情/家庭,tt0116558,汉语普通话,中国台湾,从大陆撤到台湾的一批将士及其亲属中，有一个来自河南的大家庭。除了将军的跟班福顺和姥姥（陶述 饰）中意的那副齐白石的柿子图意外走散，家里人口总算齐全的到达了台湾。,1996
1292679,春光乍泄,张国荣/梁朝伟/张震,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,王家卫,8.9,剧情/爱情/同性,tt0118845,粤语 / 汉语普通话 / 西班牙语,中国香港 / 日本 / 韩国,黎耀辉（梁朝伟）与何宝荣（张国荣）是一对同性恋人，为了有新的开始，他们怀着美丽的梦想（去看南美洲大瀑布）离开香港来到阿根廷，却在布宜诺斯艾利斯迷了路。黎耀辉想安下心来过日子，无奈何宝荣于夜夜笙歌中放纵着自己的生命，以期找寻更多的刺激，只当黎耀辉是他受伤后的港湾，两人分歧 、争吵越来越多，心的距离越来越远。,1997
1293989,十二怒汉,杰克·莱蒙/乔治·C·斯科特/休姆·克罗宁,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2337734157.jpg,威廉·弗莱德金,8.9,剧情/犯罪,tt0118528,英语,美国,根据1957年同名黑白电影改编而成的电影。名气不大，口碑也不如旧版。在1957年由悉尼．卢曼特执导的《十二怒汉》是探讨美国陪审员制度和法律正义的经典作，本片则是由威廉．弗里德金重新拍摄的电视版，由杰克．莱蒙取代亨利．方达演男主角，其他合演者包括金像奖影帝乔治．C．斯科 特。,1997
1472141,怒海英雄：决斗,艾恩·格拉法德/罗伯特·林德森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2278607572.jpg,安德鲁·格里弗,8.9,剧情/战争/冒险,tt0129686,英语 / 法语,英国,17岁少年Hornblower准备在皇家海军大展拳脚，岂料刚踏上船，就遭到蛮横的辛普森，他侮辱Hornblower，而且枪杀路见不平而相助的克莱顿，为避免事态失控，船长把Hornblower派往另一艘战舰，在此舰上，年轻的Hornblower，显示出军事指挥才能屡战屡胜，后来，在一次遭遇战中又碰到原来船上的辛普森，此时，他们间的争斗才刚开始......,1998
1299227,魔法阿妈,文英/许杰辉/莊博文,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2464404648.jpg,王小棣,8.9,喜剧/动画/奇幻,tt0223391,汉语普通话,中国台湾,台北小孩豆豆（庄博文 配音）因为爸爸出车祸，妈妈要处理后世因此不得不先搬去台南和外表可怕的阿妈（文英 配音）同住。但是不久豆豆就惊奇地发现阿妈其实是拥有制服妖怪法力的驱魔师，鬼怪都很怕她。有一天，由于豆豆的贪玩，一个鬼怪（许杰辉 配音）被放了出来，鬼怪为了对付阿妈，利用豆豆做出了一些伤害阿妈的事情以增强自身的魔力。而在朝夕相处下，豆豆对阿妈的感情也起了变化，阿妈会不会被击败，就在最后关头了，豆豆能否成功帮助阿妈战胜魔鬼就看最后时刻了。,1998
1302633,晚的形状,米夏埃尔·圭斯德克/苏珊妮·博曼/多米尼克·霍卫兹,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518031904.jpg,安德里亚斯·德里森,8.9,剧情,tt0136423,德语,德国,故事發生在教宗訪問柏林的那一夜，是一個多線發展的城市寓言。一對遊民男女拾獲了一百馬克，興奮地想找一家飯店享受一個舒服快意的夜晚，無奈教宗的到訪使得這個城市旅社中擠滿了各地來朝聖的人，這段尋找飯店空房的旅程，成為了這對男女感情的考驗。一個善感卻又笨拙的農夫到城市中來找女人，遇到了一個孩子般的妓女，兩人的邂逅與一夜風流，註定了將是無奈而苦悶的結局。一個事業失敗卻強作闊綽的雅痞，在機場因為一場誤會而結識了一個安哥拉男孩，雅痞決定要載送男孩到男孩的親戚家，這一路上這名雅痞雖然歷經殘酷的打擊，幾乎要失去理智，卻也讓他充滿關懷的心掙脫出他冷漠的外表。本片讓演出這個雅痞的東德演員麥可魁斯戴克榮獲本屆影展影帝。,1999
5041030,赛文奥特曼 仿制的男人,南条弘二/山崎勝之/正岡邦夫/古賀亘/鵜川薫/あだち理絵子,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509214962.jpg,高野敏幸/満留浩昌,8.9,剧情/动作/科幻,,日语,日本,在東京出現了一些可以實現人類願望，甚至復製人類思想的神殿石柱。据說這些石柱，本來已一萬多年沉沒於海底，今次再現，原來又是外星人策動的計劃。他們把人類的思想複製到石柱去，然後再把思想轉為訊號，利用這些訊號操控機械巨獸，於是地球的 存亡與否，便決定於人類本身思想的好與壞了。一位少女不滿父親無惡不作的所為，於是向石柱許願，把父親邪惡的思想吸掉，結果，喚醒了巨獸邪惡的慾念 ，在地球到處破壞……七星俠為了拯救人類，又要和外星人周旋到底了。,1999
1301777,幻想曲2000,史蒂夫·马丁/伊扎克·帕尔曼/昆西·琼斯/贝特·米德勒/詹姆斯·厄尔·琼斯/佩恩·吉列特/詹姆斯·莱文/安吉拉·兰斯伯瑞/韦恩·艾尔温/托尼·安塞尔莫/露西·泰勒,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p643090411.jpg,詹姆斯·阿尔格/盖坦··布里兹/保罗·布里兹/埃里克·古德伯格/唐·翰,8.9,动画/音乐/奇幻,tt0120910,英语,美国,2000年，早已荣登动画殿堂的迪斯尼经典作品《幻想曲》以全新的面貌重现世人面前，主要曲目为：1）贝多芬：第五号交响曲（Symphony No.5）（命运）、2）雷斯庇基：罗马之松（Pines of Rome）、3）格什温：蓝色狂想曲（Rhapsody in Blue）、4）肖斯塔科维奇：第二号钢琴协奏曲——快版（Piano Concerto No. 2，Allegro，Opus 102）、5）圣桑：动物狂欢节（Carnival of the Animals）、6）杜卡：《魔法师的学徒》（The Sorcerer's Apprentice）、7）艾尔加：威风凛凛进行曲（Pomp & Circumstance）、8）斯特拉文斯基：火鸟组曲（Firebird Suite）。除《魔法师的学徒》直接取自旧版外，其他曲目均为全新收录。,1999
3117778,魔卡少女樱剧场版：被封印的卡片,丹下樱/熊井统子/久川绫/小野坂昌也/绪方惠美/岩男润子/野上尤加奈/佐佐木望/关智一/筱原惠美/田中秀幸/伊藤美纪/小西克幸/川上伦子/本井英美/松本美和/宫崎一成/坂本真绫,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453989041.jpg,浅香守生,8.9,喜剧/爱情/动画/奇幻/冒险,tt0301083,日语,日本,自从艾力欧走后，友枝町又恢复了宁静。无法目睹到小樱（丹下樱 配音）收复卡片英姿的知世（岩男润子 配音）找来了DV，自己弄起了特摄剧。在看录像带的过程中，小樱看到了小狼（熊井素子 配音）的影像，不经红了脸。小狼回到香港已经四个月了，距离小狼告白也有四个月了。这期间小樱一直模拟着告白，希望下次再见到小狼时，当面告诉他。,2000
2056627,意志的考验,肯尼思·布拉纳/艾伯丝·戴维兹/伊芙·贝斯特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1471058465.jpg,查尔斯·斯特里奇,8.9,剧情,tt0272839,英语 / 挪威语 / 德语,英国,1914-1916年的帝国穿越南极探险队,2002
3228421,鲁邦三世Episode：0 初次交锋,栗田贯一/小林清志/咲野俊介/小杉十郎太/永井一郎/池田胜/大木民夫/朴璐美/增山江威子/井上真树夫/纳谷悟朗/森山周一郎,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2522070272.jpg,大原実Minoru Ohara,8.9,喜剧/动作/动画/悬疑/犯罪,tt0827737,法语 / 日语,日本,在鲁邦，不二子，次元，五右卫门都还互不认识的时候，四人都还只是在各自的空间内冒险。直到一个记录着超硬材料配方的卷轴将他们联系到一起……,2002
2023849,主要嫌疑犯6：唯一证人,海伦·米伦/欧列格·缅希科夫/马克·斯特朗,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453428086.jpg,汤姆·霍珀,8.9,剧情/犯罪,tt0365651,English,英国,"The story finds Tennison, 54, now a high-ranking Detective Superintendent at the London Metropolitan Police, managing the big picture on dozens of murder investigations. But Jane can't resist taking a hands-on role investigating the brutal torture and murder of a young Bosnian refugee.",2003
1466198,响舞,萨拉·巴拉斯/安东尼奥·卡洛斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p551031558.jpg,卡洛斯·绍拉,8.9,歌舞,tt0443057,西班牙语,西班牙 / 法国,年逾七十的索拉已拍過多次音樂舞蹈電影，被譽為真正的“歌舞片大內高手”，連《紅磨坊》Moulin Rouge導演巴茲魯曼的成名作《舞國英雄》Strictly Ballroom也受他啟發。05年的作品《嚮舞》Iberia是他第六度以佛朗明哥為題材的電影，但精力旺盛的他只要登高一呼，在全世界各大音樂廳表演的西班牙大師級舞蹈家及音樂家們，必定放下手邊工作，飛回西班牙參與影片的拍攝。,2005
3136375,反叛的鲁路修特别篇：暗黑的背叛,福山润/樱井孝宏/野上尤加奈,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200283334.jpg,谷口悟朗,8.9,动画,tt3611122,日语,日本,06年10月起在MBS、TBS系電視台放送的TVA動畫《叛逆的魯路修》，因其衝擊性的內容以及超高的人氣，而決定制作續篇。續篇將會制作成DVD版的動畫，發售日確定為08年2月22日，續篇名為《Code Geass 叛逆的魯路修特別篇暗黑的反叛》。特別篇的故事內容以TV全25話為主，以魯路修的視點重新領略TV版的內容，總時長為120分鐘。,2008
3072124,玛丽和马克思,托妮·科莱特/菲利普·塞默·霍夫曼/巴瑞·哈姆弗莱斯/艾瑞克·巴纳/贝塔尼·维特莫尔/蕾妮·盖耶/伊恩·莫利·梅尔德伦/朱莉·福塞斯/约翰·弗劳思/克里斯托弗·马西/卡罗琳·莎士比亚-艾伦/琳恩·史密斯,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1820615077.jpg,亚当·艾略特,8.9,剧情/喜剧/动画,tt0978762,英语 / 意第绪语,澳大利亚,1976年，8岁的玛丽·黛西·丁格尔（贝丝妮·惠特摩尔 Bethany Whitmore 配音）是澳大利亚墨尔本的一个小女孩，喜欢动画片“诺布利特”、甜炼乳和巧克力。玛丽的妈妈是个酒鬼，而在茶叶包装厂工作的父亲平日只喜欢制作鸟标本。孤独的玛丽没有朋友，某一天心血来潮给美国纽约市的马克思·杰瑞·霍罗威茨（菲利普·塞默·霍夫曼 Philip Seymour Hoffman 配音）写了一封信询问美国小孩从哪里来，并附上一根樱桃巧克力棒。44岁的马克思患有自闭症及肥胖，碰巧也喜欢看“诺布利特”动画片及吃巧克力。二人的笔友关系从1976年维持到1994年，期间各自经历了许多人生起伏，直到成年的玛丽（托妮·科莱特 Toni Collette 配音）终于来到纽约看望马克思……,2009
1291879,罗生门,三船敏郎/千秋实/京町子/森雅之/志村乔,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1864872647.jpg,黑泽明,8.8,剧情/悬疑/犯罪,tt0042876,日语,日本,罗生门，日本京都的正南门。云游和尚、砍柴人和乞丐在城门底下避雨，三人闲聊，话题开始，故事的序幕拉开：一个武士和他妻子路过荒山，遭遇了不测。妻子被侮辱，而武士惨遭杀害。惨案如何酿成？凶手、妻子、借武士亡魂来做证的女巫，都各有说法。,1950
1420080,悲惨世界,让·迦本/布尔维尔/费尔南·勒杜/西尔维亚·蒙福尔/丹尼尔·德洛姆/贝尔纳·布里埃,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2164568451.jpg,让-保罗·勒沙努瓦,8.8,剧情,tt0050709,法语,法国 / 东德 / 意大利,十九世纪的巴黎，贫困的冉•阿让（Jean Gabin）因为偷一块面包被判处十九年的苦役。出狱后，走投无路的他被好心的主教（René Fleur）收留过夜，可是他却偷走了主教的银器。警察将他抓获，准备再次将他投入监狱，临危之际，主教的谎言将他拯救，他也得到感化，化名开始了洗心革面的生活。,1958
2059622,女驸马,严凤英/王少舫/潘璟琍/张云风,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2228659315.jpg,刘琼,8.8,剧情/爱情/戏曲,,汉语普通话,中国大陆,黄梅戏电影。,1959
1292574,热情如火,玛丽莲·梦露/托尼·柯蒂斯/杰克·莱蒙/乔治·拉夫特/帕特·奥布莱恩/乔·E·布朗/内赫米亚·佩尔索夫/琼·肖丽/乔治·E·斯通/戴夫·巴里/迈克·马祖尔凯/哈里·威尔逊/贝弗利·威尔斯/芭芭拉·德鲁/小爱德华·G·罗宾逊,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p860250155.jpg,比利·怀德,8.8,喜剧,tt0053291,英语,美国,1930年代，动荡的芝加哥时常被强盗集团骚扰。乔（托尼•柯蒂斯）和杰利（杰克•莱蒙）本是乐团成员，两人因偶然目睹盗匪史巴克的手下在车库内射杀告密者而被穷追不舍。走投无路之下，他们男扮女装加入一女性乐团，并随该团来到迈阿密。,1959
1469105,阿尔卡特兹的养鸟人,伯特·兰卡斯特/卡尔·莫尔登/瑟尔玛·瑞特/内维尔·布兰德/贝蒂·菲尔德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2177272586.jpg,约翰·弗兰克海默,8.8,剧情/传记,tt0055798,英语,美国,监狱电影中的代表作，改编自真人真事。桀骜不驯的青年劳勃斯．特劳德被判终身监禁，某日有一只生病的小鸟飞进他的牢房，在他细心呵护下竟然将小鸟医好了。他从此在狱中发奋研究，成为国际知名的鸟类学家。期间他要对抗过分保护他的母亲和粗暴的监狱长，也依旧不改其志，最后透过作家汤姆．加迪斯将他的传奇故事流传于世。导演约翰．弗兰肯海默以严谨手法诠释这个基本上相当静态的故事，虽然没有一般逃狱电影的紧张刺激动作，但气氛依旧紧凑动人。兰卡斯特充分掌握住主人翁的气质和感情，扮演狱友的特利．萨瓦莱斯亦十分抢戏。,1962
3032535,如此爹娘,杨华生/绿杨/笑嘻嘻/沈一乐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2554774114.jpg,张天赐,8.8,剧情,tt2084079,沪语,中国大陆,孙平夫妇有一子名小宝，孙妻百般溺爱，孙平又不能以身作则，因而对小宝的教育收效甚微。邻居蒋福根有一子阿龙，蒋对孩子动辄打骂，蒋母又对孙子一味袒护。由于家庭教育不当，小宝、阿龙打架、逃学、偷窃财物、离家出走。在学校和社会的帮助下，孩子认识错误，走上正路，家长们也从中吸取了教训。1962年大众滑稽剧团首演。1963年上海海燕电影厂拍摄成电影(易名《如此爹娘》)。1981年上海市人民滑稽剧团复演。,1963
1322848,奇爱博士,彼得·塞勒斯/乔治·C·斯科特/斯特林·海登/詹姆斯·厄尔·琼斯/格伦·贝克,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p835946292.jpg,斯坦利·库布里克,8.8,剧情/喜剧,tt0057012,英语 / 俄语,美国 / 英国,美国空军将领杰克•瑞（斯特林·海登 Sterling Hayden 饰）怀疑苏共的“腐朽思想”正在毒害“正直善良”的美国人民，他于是下令携带核弹头的飞行部队前往苏联，对敌人进行毁灭性的核打击。苏联方面得知此事，立即致电美国总统墨尔金•马夫雷（彼得·塞勒斯 Peter Sellers 饰），并威胁如若领土遭到攻击，苏联将不惜一切代价按下“世界末日装置”。该装置的威力足以摧毁地球上所有的生命。,1964
1292571,1776,威廉·丹尼尔斯/霍华德·达·席尔瓦/肯·霍华德/约翰·卡伦,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390200200.jpg,彼得·H·亨特,8.8,剧情/歌舞/家庭/历史,tt0068156,英语,美国,时值1776年，美国独立战争刚刚开始，国会一片混乱。约翰·亚当斯作为激进的政治家是国会的活跃分子，他积极地提出取得殖民地独立，建立美利坚联合国，并获得同是国会议员的富兰克林和杰斐逊的支持。提议一经提出，就遭到了近一半的国会议员的反对，尤其是以特拉华为首的一些顽固的保守主义者坚持认为，美国作为英国的殖民地，在英国的庇护下是最好的选择。而此时，英军已攻占纽约，与对方作战的华盛顿将军从前线带来的如供给不足、士兵气势不佳等坏消息，更给了他们足够的理由，反对美国独立。,1972
1477317,悲伤的贝拉多娜,长山蓝子/仲代达矢/中山千夏,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p619682399.jpg,山本映一,8.8,剧情/动画/奇幻,tt0071203,日语,日本,美丽的贝拉多娜于新婚之际被领主夺去贞洁，丈夫在她憔悴归来之后却无安慰，贝拉多娜哀怨的身体召唤出恶魔，给予她慰藉。不久战争爆发，镇中壮丁随领主出征，贝拉多娜在丈夫一蹶不振之后凭神秘的能力维持城堡的供应，招来领主夫人妒恨，终被收监。身形愈发庞大的黑色恶魔到来，带走贝拉多娜，用瘟疫吞噬了茫茫大地，贝拉多娜用自己的特异能力解救人民，领主却再一次加害于她……,1973
1298672,阿玛柯德,普佩拉·玛奇奥/阿尔曼多·布兰恰/玛加丽·诺尔/奇乔·因格拉西亚/南多·奥尔费伊/布鲁诺·扎宁/吉安菲利波·卡尔卡诺/约瑟琳·坦齐利/玛利亚·安东涅塔·贝卢齐,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p771183436.jpg,费德里科·费里尼,8.8,剧情/喜剧,tt0071129,意大利语 / 希腊语,意大利 / 法国,◎1975奧斯卡最佳外語片,1973
1302543,心魔劫,乔安娜·伍德沃德/莎莉·菲尔德/布拉德·戴维斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2509518124.jpg,丹尼尔·皮特里,8.8,剧情/传记,tt0075296,英语,美国,"The true story of a young woman named Sybil, whose childhood was so harrowing to her that she developed at least 13 different personalities.",1976
